"Product_Name","Product_ASIN","Brand","Price","MRP","Discount","Stock_Status","Rating","Reviews","Seller","Product_Link","Reviews_Link","Scraped_At"
"Acer Chromebook, Intel Celeron N4500, 8GB RAM, 128GB eMMC, Full HD LED Backlit TFT LCD 15.6""/39.6 cm, Chrome OS, Silver, 1.6 KG, CB315-4H, Intel Graphics, WiFi 6 Laptop","B0DH4M1MJ3","Acer","19990","33999","(41% off)","In stock","3.7","N/A","Visit the acer Store","https://www.amazon.in/Chromebook-CB315-4H-Celeron-Premium-Advanced/dp/B0DH4M1MJ3/ref=sr_1_22?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-22","https://www.amazon.in/Chromebook-CB315-4H-Celeron-Premium-Advanced/dp/B0DH4M1MJ3/ref=sr_1_22?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-22#customerReviews","2025-11-05 19:36:14"
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","B0F2162VGQ","Lenovo","67990","89390","(24% off)","In stock","4.0","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-23","https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-23#customerReviews","2025-11-05 19:36:25"
"Lenovo IdeaPad Slim 3, 12th Gen Intel Core i5-12450H (16GB LPDDR5, 512GB SSD), Anti-glare, FHD 15.6""(39.6cm), Win 11, Office Home 2024, Arctic Grey, 1.62Kg, 83ER00MDIN, Thin & Light, Backlit KB Laptop","B0FH71SN5N","Lenovo","47400","70990","(33% off)","In stock","4.2","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Anti-glare-83ER00MDIN/dp/B0FH71SN5N/ref=sr_1_24?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-24","https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Anti-glare-83ER00MDIN/dp/B0FH71SN5N/ref=sr_1_24?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-24#customerReviews","2025-11-05 19:36:36"
"HP Laptop 250R G9 (2024), Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg/MS Office 2021","B0DKGBCZFJ","HP","33790","55000","(39% off)","In stock","3.2","N/A","Visit the HP Store","https://www.amazon.in/HP-250R-Intel-Core-i3-1315U/dp/B0DKGBCZFJ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-25","https://www.amazon.in/HP-250R-Intel-Core-i3-1315U/dp/B0DKGBCZFJ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-25#customerReviews","2025-11-05 19:36:47"
"ULTIMUS APEX Laptop Intel Celeron Dual Core 8 GB LPDDR4 512 GB SSD Expandable~1TB 14.1 FHD IPS Laptop Anti-Glare Ultra Thin Bezel 180° Hinge 3.0x3 USB HDMI SD Card Slot Win 11 Home 1.25KG Silver","B0F5WTFC3D","ULTIMUS","17390","39990","(57% off)","In stock","3.6","N/A","Brand: FUTOPIA","https://www.amazon.in/ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_26?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-26","https://www.amazon.in/ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_26?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-26#customerReviews","2025-11-05 19:36:59"
"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop","B0F4R6H3NB","HP","52490","70841","(26% off)","In stock","3.7","N/A","Visit the HP Store","https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-fd0577TU/dp/B0F4R6H3NB/ref=sr_1_27?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-27","https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-fd0577TU/dp/B0F4R6H3NB/ref=sr_1_27?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-27#customerReviews","2025-11-05 19:37:10"
"ASUS TUF A15 (2025), AMD Ryzen 7 7445HS, Gaming Laptop(RTX 3050,75W TGP,16GB DDR5(Upgradeable Upto 64GB )512GB SSD,FHD,15.6"",144Hz,RGB Keyboard,48Whrs,Windows 11,Graphite Black,2.3 Kg) FA506NCG-HN199W","B0FM3C4L2F","ASUS","68990","83990","(18% off)","In stock","4.1","N/A","Visit the ASUS Store","https://www.amazon.in/ASUS-Upgradeable-Keyboard-Graphite-FA506NCG-HN199W/dp/B0FM3C4L2F/ref=sr_1_28?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-28","https://www.amazon.in/ASUS-Upgradeable-Keyboard-Graphite-FA506NCG-HN199W/dp/B0FM3C4L2F/ref=sr_1_28?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-28#customerReviews","2025-11-05 19:37:22"
"HP 14 245 G10 (2025), AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg MS Office 2021","B0F6V25PSC","HP","29490","48000","(39% off)","In stock","3.8","N/A","Visit the HP Store","https://www.amazon.in/HP-14-Ryzen-7520U-Quad/dp/B0F6V25PSC/ref=sr_1_29?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-29","https://www.amazon.in/HP-14-Ryzen-7520U-Quad/dp/B0F6V25PSC/ref=sr_1_29?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-29#customerReviews","2025-11-05 19:37:32"
"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop","B0DPXBHF8H","Acer","43695","77999","(44% off)","In stock","3.7","N/A","Visit the acer Store","https://www.amazon.in/Acer-Aspire-Lite-Intel-Core/dp/B0DPXBHF8H/ref=sr_1_30?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-30","https://www.amazon.in/Acer-Aspire-Lite-Intel-Core/dp/B0DPXBHF8H/ref=sr_1_30?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-30#customerReviews","2025-11-05 19:37:44"
"acer TravelLite Smart FHD TL04-51M Laptop, Intel Core i5 1334u 13th Gen 8 Core with 16GB Ram / 512GB NVMe SSD/Intel Iris Xe Graphics/Windows 11 / MS-Office / 14 Inch / 1 Year Brand Warranty","B0FRSS1Y4G","acer","40980","128690","(68% off)","In stock","3.5","N/A","Visit the acer Store","https://www.amazon.in/acer-TravelLite-TL04-51M-Graphics-MS-Office/dp/B0FRSS1Y4G/ref=sr_1_31?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-31","https://www.amazon.in/acer-TravelLite-TL04-51M-Graphics-MS-Office/dp/B0FRSS1Y4G/ref=sr_1_31?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-31#customerReviews","2025-11-05 19:37:55"
"Lenovo IdeaPad 1, 8GB RAM, 512GB SSD, HD 15.6""(39.6cm), Windows 11, Grey, 1.55Kg, 82LX00F7IN, 3 Month Game Pass Laptop","B0F8QDP5MK","Lenovo","26990","36590","(26% off)","In stock","3.8","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-IdeaPad-39-6cm-Windows-82LX00F7IN/dp/B0F8QDP5MK/ref=sr_1_32?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-32","https://www.amazon.in/Lenovo-IdeaPad-39-6cm-Windows-82LX00F7IN/dp/B0F8QDP5MK/ref=sr_1_32?dib=eyJ2IjoiMSJ9.TVKyAJUAePB7yoDsinOQp4qhs5Pa-P-twqvv1pymG6TIAj9IDd4SdVrdncu29be2scDGZ_APcnQunyWMsfvjf9BGArqawIH6pPlOR_erhukR2AFaU8VhqCRqy_fjZq7YIy05gmmuetpqZuRgFZrXcDOLP_ABZN0JEz2Nu095esehE7z7ZGuE74PXqNN3OzWykXMJBKKakXBzwCkFb1SehCkXuRWiE4-reoVFbYbSgz8.1E42c2Q9eUQHq6fyVpwSybZwToQBaxY19tW2h8iHrEA&dib_tag=se&keywords=laptops&qid=1762351538&sr=8-32#customerReviews","2025-11-05 19:38:06"
"HP 15, 13th Gen Intel Core i5-1334U Laptop (12GB DDR4,512GB SSD) Anti-Glare,Micro-Edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/Privacy Shutter, fd0575TU","B0F4R3MMMR","HP","48990","68417","(28% off)","In stock","3.7","N/A","Visit the HP Store","https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-fd0575TU/dp/B0F4R3MMMR/ref=sr_1_33?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-33","https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-fd0575TU/dp/B0F4R3MMMR/ref=sr_1_33?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-33#customerReviews","2025-11-05 19:38:24"
"Dell 15, AMD Ryzen 5-7530U Processor, 16GB RAM, 512GB SSD, FHD IPS 15.6""/39.62 cm 120Hz Display, Windows 11, MSO'24, Platinum Silver, 1.67kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop","B0DSFRQTGB","Dell","46990","56919","(17% off)","In stock","4.1","N/A","Visit the Dell Store","https://www.amazon.in/Dell-Inspiron-5-7530U-Windows-Platinum/dp/B0DSFRQTGB/ref=sr_1_34?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-34","https://www.amazon.in/Dell-Inspiron-5-7530U-Windows-Platinum/dp/B0DSFRQTGB/ref=sr_1_34?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-34#customerReviews","2025-11-05 19:38:34"
"ASUS Vivobook 15, Smartchoice,Intel Core i5 13th Gen 13420H,16GB RAM, 512GB SSD, FHD 15.6"",Windows 11, Office Home 2024, Quiet Blue, 1.70 kg, X1502VA-BQ836WS,Intel UHD iGPU, M365 Basic (1Year)* Laptop","B0DTYKLHYC","ASUS","53990","69990","(23% off)","In stock","4.0","N/A","Visit the ASUS Store","https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_35?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-35","https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_35?dib=eyJ2IjoiMSJ9.02poAcf7UPdLuM6BU-GiWu3ppp21HyW9dPSK5KgTGCiXDEhanKHNihOYxrJg5appb4-l7sY5hKYgzGs6uc_EZhsnP6WDgrtTf5I-NjMrKbxr_-FI5XpL-GXZ8DIjsaOSuozJW8I4xkLg3dSvBUUMAUSzxbJ8amCStzxKpDvJfitbkyz6t0r5E7AIKsojwPZqIniwqrfq165OiX6AsBq8MNrg7qdO2XSg8Dpam44Ar1I.Mx3G7cSx88uq4_nG-TRD2yXqofva_i39Mtogrv-k76M&dib_tag=se&keywords=laptops&qid=1762351726&sr=8-35#customerReviews","2025-11-05 19:38:46"
