"Product_Name","Product_ASIN","Brand","Price","MRP","Discount","Stock_Status","Rating","Reviews","Seller","Product_Link","Reviews_Link","Scraped_At"
"Lenovo V14 G4 (2024), Intel Core i3 13th Gen 1315U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11) Thin and Light Smart Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office","B0F5HM9J6S","Lenovo","35950","98990","(64% off)","In stock","3.4","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-Intel-Core-13th-1315U/dp/B0F5HM9J6S/ref=sr_1_43?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-43","https://www.amazon.in/Lenovo-Intel-Core-13th-1315U/dp/B0F5HM9J6S/ref=sr_1_43?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-43#customerReviews","2025-11-05 20:10:05"
"HP 15, AMD Ryzen 7 7735HS (16GB DDR5,512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc1038AU, AMD Radeon FHD Camera w/Shutter, Backlit Laptop","B0F5W5FLPP","HP","60990","72718","(16% off)","In stock","4.0","N/A","Visit the HP Store","https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc1038AU/dp/B0F5W5FLPP/ref=sr_1_44?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-44","https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc1038AU/dp/B0F5W5FLPP/ref=sr_1_44?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-44#customerReviews","2025-11-05 20:10:18"
"HP Pavilion x360, 13th Gen Intel Core i5-1335U (16GB DDR4, 1TB SSD) FHD, 14''/35.6 cm, Touchscreen 2-in-1, Win 11, Office 21, Silver, 1.51 kg, ek1010TU/1149tu, FPR, 5MP Camera, B&O, Backlit Laptop","B0BRT8BRKY","HP","72490","99019","(27% off)","In stock","3.7","N/A","Visit the HP Store","https://www.amazon.in/HP-Pavilion-i5-1335U-Graphics-14-ek1010TU/dp/B0BRT8BRKY/ref=sr_1_45?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-45","https://www.amazon.in/HP-Pavilion-i5-1335U-Graphics-14-ek1010TU/dp/B0BRT8BRKY/ref=sr_1_45?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-45#customerReviews","2025-11-05 20:10:32"
"Lenovo V14 Intel Core i5 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office 2024/Iron Grey/1.43 kg), 83A0A0PTIN","B0FNS3DM56","Lenovo","47990","90000","(47% off)","In stock","3.6","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-83A0A0PTIN/dp/B0FNS3DM56/ref=sr_1_46?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-46","https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-83A0A0PTIN/dp/B0FNS3DM56/ref=sr_1_46?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-46#customerReviews","2025-11-05 20:10:46"
"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, M365 Basic (1Year)*, Black, 1.38kg, E1404FA-EB2542WS, AMD Radeon iGPU, 42WHrs, Thin & Light Laptop","B09CLCHPLV","ASUS","40990","52990","(23% off)","In stock","4.0","N/A","Visit the ASUS Store","https://www.amazon.in/ASUS-Vivobook-Windows-Office-E1404FA-EB2542WS/dp/B09CLCHPLV/ref=sr_1_47?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-47","https://www.amazon.in/ASUS-Vivobook-Windows-Office-E1404FA-EB2542WS/dp/B09CLCHPLV/ref=sr_1_47?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-47#customerReviews","2025-11-05 20:10:58"
"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue","B0DZDDQ429","Apple","94990","99900","(5% off)","In stock","4.6","N/A","Visit the Apple Store","https://www.amazon.in/Apple-MacBook-13-inch-10-core-Unified/dp/B0DZDDQ429/ref=sr_1_48?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-48","https://www.amazon.in/Apple-MacBook-13-inch-10-core-Unified/dp/B0DZDDQ429/ref=sr_1_48?dib=eyJ2IjoiMSJ9.IYZuYqMNG6Hbg3EVIBvP0LRi4_m81E_0uGpYt2BaagzOL1ZY2Ap1GazEjwv_YCOoRaXjoukN7W9iIP1qzuGufOt6j42y8xWVgv1evuJHHpgDLrbjwcrHRzbykq_JsXIgrfk7sWo1ylSTQDGM98Um4gfHvZS1Q8dfcP7DHmQqmVa-CUTIktMtSasfqiEEYcO1eRHeuaOgLAE7j4yq1yg5t1IylrFr7XzxUbLxWZTz_zc.hcUGEm9uGfF_kbBznWO8rFWPU1XpbZFpP-uUteNkl_g&dib_tag=se&keywords=laptops&qid=1762353490&sr=8-48#customerReviews","2025-11-05 20:11:11"
"Dell Inspiron 3530, Intel Core i5-1334U, 13th Gen, 16GB RAM, 512 SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 24, Black, 1.62KG, McAfee 15 Month, Thin & Light Laptop","B0F92Y6S6G","Dell","49199","80000","(39% off)","In stock","2.9","N/A","Visit the Dell Store","https://www.amazon.in/Dell-Inspiron-3530-i5-1334U-15/dp/B0F92Y6S6G/ref=sr_1_49?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-49","https://www.amazon.in/Dell-Inspiron-3530-i5-1334U-15/dp/B0F92Y6S6G/ref=sr_1_49?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-49#customerReviews","2025-11-05 20:11:31"
"HP Professional 15 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021","B0CT8W287L","HP","53999","75000","(28% off)","In stock","5.0","N/A","Visit the HP Store","https://www.amazon.in/HP-Professional-Intel-Core-1334U/dp/B0CT8W287L/ref=sr_1_50?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-50","https://www.amazon.in/HP-Professional-Intel-Core-1334U/dp/B0CT8W287L/ref=sr_1_50?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-50#customerReviews","2025-11-05 20:11:45"
"HP Omen, 14th Gen Intel Core i7-14650HX, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16''/40.6cm, Win11, M365* Office24, Black, 2.43kg, am0241TX, RGB Gaming Laptop","B0FDKRKC92","HP","129990","162996","(20% off)","In stock","4.2","N/A","Visit the HP Store","https://www.amazon.in/HP-i7-14650HX-Upgradeable-Office24-am0241TX/dp/B0FDKRKC92/ref=sr_1_51?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-51","https://www.amazon.in/HP-i7-14650HX-Upgradeable-Office24-am0241TX/dp/B0FDKRKC92/ref=sr_1_51?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-51#customerReviews","2025-11-05 20:11:57"
"HP (4 GB/128 GB SSD/DOS NO Windows) 15.6"" HD Black","B0FKM37XT7","HP","24387.80","78690","(69% off)","In stock","4.0","N/A","Visit the HP Store","https://www.amazon.in/HP-128-Windows-15-6-Black/dp/B0FKM37XT7/ref=sr_1_52?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-52","https://www.amazon.in/HP-128-Windows-15-6-Black/dp/B0FKM37XT7/ref=sr_1_52?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-52#customerReviews","2025-11-05 20:12:09"
"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port","B0D143SJ9R","Samsung","53000","82789","(36% off)","In stock","4.1","N/A","Visit the Samsung Store","https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_53?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-53","https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_53?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-53#customerReviews","2025-11-05 20:12:23"
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS Gaming Laptop(NVIDIA RTX 3050-4GB/60W TGP/16GB RAM/512GB SSD/FHD/15.6""/144Hz/RGB KB/48WHr/Windows 11//Graphite Black/2.30 Kg) FA506NCR-HN054W","B0D5DFR78J","ASUS","65990","83990","(21% off)","In stock","4.1","N/A","Visit the ASUS Store","https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_54?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-54","https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_54?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-54#customerReviews","2025-11-05 20:12:37"
"Lenovo V15 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg/MS Office 2021","B0DHFSN5M7","Lenovo","28990","54000","(46% off)","In stock","3.8","N/A","Visit the Lenovo Store","https://www.amazon.in/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_55?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-55","https://www.amazon.in/Lenovo-V15-Ryzen-7320U-Quad/dp/B0DHFSN5M7/ref=sr_1_55?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-55#customerReviews","2025-11-05 20:12:50"
"Acer ALG, Intel Core i7-13th Gen 13620H Processor, NVIDIA GeForce RTX 3050 6GB(16GB/1TB) FHD, 15.6""/39.62 cm, 144Hz, Win 11 Home, Steel Gray, 1.99kg, AL15G-53, Backlit Keyboard, Gaming Laptop","B0DKJQNJ92","Acer","73500","89500","(18% off)","In stock","3.6","N/A","Visit the acer Store","https://www.amazon.in/Acer-i7-13th-Processor-AL15G-53-Keyboard/dp/B0DKJQNJ92/ref=sr_1_56?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-56","https://www.amazon.in/Acer-i7-13th-Processor-AL15G-53-Keyboard/dp/B0DKJQNJ92/ref=sr_1_56?dib=eyJ2IjoiMSJ9.BPa9Cy1Us0pxYSzEAmAcvFqUpwBF9TRoNIKNFHTsvmZmeK0CUvAF-ex8l1nPxQFuTlnUBUravOLxN7HfJBIXbxpbjDnCOQ8npVF2YseUieFyJjznd-GKygL9oEXYs70hF5BEIE5a8Js_eZsYKWlRKvyOarZlOAZkPF0A9e2RPH9tWIZauEjA3LPJ-Ad7SqxyHSqDW5kqvarE-58B99kt5OqLkNYJDjvY2Z3iq3fQqeY.DrU4P4z16cmx90LOqixGLahAWBbjTXPdy6LLmfHbuYk&dib_tag=se&keywords=laptops&qid=1762353712&sr=8-56#customerReviews","2025-11-05 20:13:04"
